x;y;z;time
7,77; -4,80; 0,87; 2716450915
8,90; -3,41; 0,49; 2716450934
8,23; -4,36; 0,78; 2716450954
7,63; -5,22; 0,06; 2716450973
8,94; -4,65; -0,12; 2716450996
10,39; -3,34; -1,02; 2716451012
9,05; -4,29; 0,09; 2716451031
9,34; -4,70; -0,09; 2716451051
9,59; -3,43; -0,70; 2716451070
9,74; -3,84; -1,77; 2716451090
9,09; -5,94; -0,32; 2716451113
9,94; -3,95; -1,46; 2716451131
9,71; -2,53; -2,06; 2716451146
9,92; -2,23; -2,39; 2716451166
9,80; -1,56; -2,65; 2716451186
10,52; -0,76; -3,16; 2716604937
8,15; -2,26; -1,97; 2716604957
10,73; 1,13; -1,17; 2716604976
9,63; 0,05; -2,68; 2716604997
8,43; -0,16; -2,37; 2716605015
9,70; -0,34; -2,96; 2716605035
9,81; -0,37; -3,10; 2716605053
9,45; -0,45; -2,66; 2716605073
9,03; -0,48; -2,61; 2716605093
9,21; -0,44; -2,79; 2716605116
9,36; -0,86; -2,87; 2716605130
9,69; -0,79; -3,08; 2716605151
10,12; -0,85; -3,61; 2716605170
10,16; -0,82; -3,71; 2716605190
9,54; -0,30; -2,68; 2716605213
8,73; -0,68; -2,03; 2716605230
9,14; -0,39; -3,39; 2716605247
8,16; -0,40; -2,32; 2716605267
8,63; -0,25; -2,52; 2716605287
9,22; -0,47; -3,55; 2716605306
9,56; 0,01; -2,87; 2716605326
9,94; -0,48; -3,74; 2716605346
9,55; -0,41; -3,20; 2716605364
9,24; -0,34; -2,94; 2716605383
9,22; -0,36; -3,14; 2716605403
9,32; -0,38; -3,16; 2716605422
9,40; -0,36; -3,21; 2716605442
9,35; -0,37; -3,16; 2716605463
9,35; -0,41; -3,14; 2716605480
9,38; -0,40; -3,10; 2716605500
9,33; -0,42; -3,16; 2716605519
9,38; -0,55; -3,16; 2716605539
9,42; -0,58; -3,18; 2716605558
9,42; -0,53; -3,18; 2716605580
9,30; -0,62; -3,08; 2716605597
9,25; -0,73; -3,04; 2716605616
9,27; -0,84; -3,13; 2716605636
9,32; -0,92; -3,17; 2716605656
9,35; -0,89; -3,15; 2716605675
9,33; -0,81; -3,14; 2716605698
9,30; -0,84; -3,01; 2716605712
9,31; -0,88; -2,98; 2716605732
9,38; -0,86; -3,10; 2716605752
9,39; -0,85; -3,12; 2716605771
9,37; -0,84; -2,97; 2716605792
9,35; -0,84; -2,97; 2716605815
9,34; -0,80; -2,98; 2716605832
9,34; -0,77; -2,96; 2716605849
9,30; -0,76; -2,94; 2716605870
9,30; -0,68; -2,95; 2716605889
9,27; -0,54; -2,92; 2716605908
9,22; -0,41; -2,85; 2716605926
9,10; -0,33; -2,85; 2716605950
9,06; -0,32; -3,06; 2716605968
9,02; -0,32; -3,21; 2716605987
8,83; -0,39; -3,26; 2716606005
8,57; -0,45; -3,02; 2716606024
8,56; -0,27; -3,03; 2716606044
9,00; -0,12; -2,74; 2716606065
9,90; -0,10; -2,25; 2716606082
10,61; -0,02; -2,14; 2716606101
10,62; 0,31; -2,07; 2716606122
10,14; 0,71; -1,86; 2716606141
9,94; 1,03; -1,69; 2716606161
9,98; 0,90; -2,40; 2716606184
10,04; 0,48; -2,48; 2716606199
9,75; 0,02; -2,44; 2716606218
9,51; -0,34; -2,26; 2716606239
9,30; -0,61; -2,03; 2716606259
9,48; -0,50; -1,98; 2716606277
9,70; -0,23; -2,01; 2716606295
9,73; -0,17; -2,18; 2716606315
9,76; -0,03; -2,12; 2716606334
9,81; 0,27; -1,86; 2716606354
9,72; 0,36; -1,81; 2716606373
9,56; 0,31; -1,67; 2716606393
9,41; 0,29; -1,57; 2716606417
9,17; 0,26; -1,52; 2716606431
9,08; 0,30; -1,62; 2716606450
9,23; 0,31; -1,75; 2716606471
9,45; 0,37; -1,78; 2716606490
9,48; 0,48; -1,82; 2716606510
9,43; 0,54; -1,80; 2716606533
9,52; 0,54; -1,64; 2716606550
9,76; 0,58; -1,56; 2716606567
10,02; 0,56; -1,41; 2716606586
10,21; 0,65; -1,05; 2716606608
10,42; 0,86; -0,90; 2716606625
11,40; 0,61; -3,64; 2716606645
13,61; -1,53; -3,43; 2716606668
12,80; -2,38; -3,27; 2716606685
10,96; -1,56; -2,66; 2716606704
9,57; -0,26; -1,67; 2716606723
8,78; 0,43; -2,21; 2716606743
8,47; 0,24; -3,65; 2716606767
8,90; -0,30; -4,49; 2716606784
9,01; -0,89; -4,82; 2716606801
9,05; -0,61; -4,81; 2716606819
8,65; 0,36; -4,47; 2716606839
8,00; 0,80; -3,75; 2716606860
7,92; 0,35; -3,27; 2716606878
8,52; -0,83; -3,07; 2716606899
9,18; -1,89; -3,37; 2716606918
9,52; -2,17; -2,98; 2716606935
9,51; -1,80; -2,76; 2716606955
9,41; -1,07; -2,69; 2716606974
9,24; -0,52; -2,42; 2716606993
9,18; -0,26; -2,19; 2716607015
9,44; -0,10; -2,33; 2716607032
9,48; 0,03; -1,98; 2716607051
9,34; 0,10; -1,69; 2716607072
9,22; -0,07; -1,49; 2716607092
9,23; -0,32; -1,51; 2716607111
9,32; -0,57; -1,62; 2716607133
9,33; -0,50; -1,67; 2716607149
9,14; -0,31; -1,78; 2716607168
8,85; -0,33; -1,91; 2716607189
8,62; -0,66; -1,97; 2716607209
8,51; -0,98; -2,08; 2716607228
8,68; -0,84; -2,24; 2716607251
9,29; -0,29; -2,15; 2716607267
10,24; -0,14; -1,87; 2716607284
11,07; -0,82; -1,54; 2716607307
11,40; -1,96; -1,59; 2716607326
11,98; -2,53; -2,31; 2716607345
12,34; -0,19; -2,11; 2716607363
12,59; 1,66; -2,74; 2716607385
11,98; 0,83; -3,61; 2716607403
10,03; -0,36; -3,48; 2716607423
8,06; -0,99; -4,14; 2716607439
6,46; -0,42; -4,54; 2716607461
5,79; 0,69; -3,83; 2716607484
6,90; 1,83; -2,94; 2716607501
9,47; 2,37; -2,87; 2716607518
12,18; 2,20; -3,56; 2716607539
12,82; 1,37; -3,74; 2716607556
10,89; 0,58; -3,20; 2716607578
8,78; 0,16; -2,95; 2716607595
7,81; -0,35; -2,71; 2716607620
7,72; -0,80; -2,64; 2716607635
8,09; -1,14; -2,68; 2716607654
8,27; -1,39; -2,90; 2716607674
8,52; -1,16; -3,07; 2716607694
8,47; -0,81; -2,70; 2716607712
8,55; -0,32; -2,19; 2716607732
8,78; -0,04; -1,98; 2716607752
9,13; -0,09; -1,69; 2716607773
9,50; -0,14; -1,53; 2716607791
9,92; 0,13; -1,88; 2716607810
10,02; 0,55; -1,96; 2716607829
9,93; 0,96; -1,99; 2716607853
9,74; 1,41; -2,07; 2716607869
9,30; 1,41; -2,20; 2716607887
8,96; 1,04; -2,16; 2716607906
9,16; 0,17; -1,72; 2716607926
10,23; -0,38; -0,87; 2716607945
11,64; 0,13; -0,16; 2716607968
12,24; 1,04; -0,72; 2716607984
13,32; 1,20; -3,70; 2716608004
13,86; -0,39; -3,70; 2716608023
12,59; -1,31; -3,83; 2716608043
10,64; -0,81; -3,80; 2716608060
9,07; 0,38; -2,95; 2716608084
7,68; 0,71; -3,28; 2716608102
6,68; -0,02; -4,05; 2716608119
6,72; -1,19; -4,83; 2716608140
7,15; -2,16; -4,77; 2716608159
8,18; -2,42; -4,37; 2716608179
9,36; -1,87; -4,30; 2716608203
10,02; -1,06; -3,74; 2716608218
9,32; -0,45; -2,81; 2716608235
8,55; -0,76; -2,74; 2716608255
8,38; -1,22; -2,93; 2716608275
8,78; -1,29; -3,16; 2716608295
9,33; -1,01; -3,43; 2716608314
9,28; -0,51; -3,53; 2716608334
9,00; -0,05; -2,80; 2716608354
8,63; 0,14; -2,29; 2716608370
8,71; 0,16; -1,96; 2716608392
9,32; 0,10; -1,98; 2716608412
9,78; 0,09; -1,79; 2716608431
9,67; 0,29; -1,62; 2716608453
9,12; 0,67; -1,55; 2716608469
8,74; 0,66; -1,76; 2716608489
9,05; 0,13; -2,05; 2716608508
9,48; -0,47; -2,36; 2716608528
9,35; -0,52; -2,44; 2716608548
9,36; -0,07; -2,37; 2716608567
9,75; 0,25; -1,84; 2716608585
10,11; 0,07; -1,06; 2716608606
10,55; -0,60; -0,34; 2716608624
11,22; -1,36; -1,04; 2716608645
12,69; -0,47; -1,60; 2716608664
13,26; 0,97; -2,22; 2716608685
12,47; 0,32; -3,39; 2716608703
9,95; -1,24; -4,00; 2716608721
7,37; -1,57; -4,52; 2716608741
5,63; -0,38; -5,14; 2716608761
4,69; 0,86; -4,01; 2716608780
5,83; 1,69; -2,19; 2716608798
9,61; 1,92; -2,63; 2716608819
13,53; 1,43; -3,64; 2716608839
14,42; 0,70; -3,43; 2716608857
11,50; 0,06; -2,92; 2716608876
8,81; 0,04; -2,31; 2716608894
7,90; 0,17; -2,46; 2716608916
7,97; -0,17; -2,75; 2716608936
8,53; -0,32; -2,94; 2716608955
9,09; -0,05; -3,04; 2716608974
9,14; -0,00; -3,01; 2716608994
8,88; -0,07; -2,74; 2716609013
8,76; -0,04; -2,22; 2716609031
8,79; -0,02; -1,82; 2716609052
9,07; -0,09; -1,63; 2716609072
9,44; -0,27; -1,66; 2716609087
9,57; -0,35; -1,32; 2716609107
9,58; -0,21; -1,28; 2716609128
9,28; 0,19; -1,28; 2716609147
8,95; 0,64; -1,60; 2716609168
8,67; 0,89; -2,09; 2716609186
8,92; 0,81; -2,15; 2716609205
9,49; 0,44; -1,83; 2716609225
10,37; -0,02; -1,20; 2716609245
11,11; -0,40; -0,57; 2716609264
11,53; -0,75; -1,66; 2716609286
13,71; -2,29; -2,45; 2716609302
13,04; -2,20; -2,30; 2716609324
11,14; -0,25; -1,89; 2716609343
10,14; 1,55; -2,60; 2716609362
9,87; 2,52; -4,12; 2716609381
8,95; 1,64; -4,82; 2716609404
8,40; 0,56; -4,80; 2716609421
8,22; -0,85; -4,50; 2716609439
8,65; -1,88; -3,59; 2716609459
9,47; -2,37; -3,32; 2716609478
10,34; -2,90; -2,91; 2716609496
9,82; -2,98; -2,87; 2716609516
8,28; -2,68; -2,06; 2716609535
7,97; -2,19; -1,99; 2716609556
8,83; -1,80; -2,42; 2716609576
9,78; -1,08; -2,75; 2716609594
10,18; -0,47; -2,86; 2716609614
9,66; -0,09; -2,63; 2716609632
8,60; -0,14; -2,14; 2716609653
7,99; -0,66; -1,73; 2716609672
8,17; -1,20; -1,85; 2716609690
8,68; -1,32; -1,91; 2716609711
8,96; -1,28; -1,80; 2716609731
9,10; -1,09; -1,76; 2716609749
9,26; -0,86; -1,80; 2716609769
9,73; -0,70; -1,98; 2716609788
10,05; -0,86; -2,27; 2716609808
9,98; -1,19; -2,56; 2716609828
9,26; -1,29; -2,52; 2716609846
8,85; -0,88; -1,54; 2716609865
9,29; -0,72; -0,85; 2716609888
10,38; -1,33; -0,51; 2716609907
11,34; -2,64; -1,16; 2716609925
12,50; -2,63; -1,53; 2716609943
12,41; -0,98; -2,37; 2716609964
11,96; 0,70; -3,24; 2716609983
11,01; 1,23; -3,28; 2716610002
9,59; 0,46; -3,28; 2716610021
8,30; -1,00; -3,75; 2716610042
6,99; -1,67; -4,20; 2716610060
6,06; -0,64; -4,41; 2716610080
5,70; 0,81; -4,12; 2716610100
6,88; 1,58; -3,30; 2716610122
9,38; 1,27; -3,34; 2716610139
11,56; 0,31; -3,79; 2716610156
12,71; -0,26; -3,55; 2716610178
11,88; -0,16; -4,01; 2716610196
10,39; 0,31; -3,73; 2716610216
9,38; 0,26; -3,21; 2716610239
8,75; -0,46; -2,93; 2716610254
8,28; -1,10; -2,68; 2716610273
8,19; -1,30; -2,41; 2716610293
8,37; -1,27; -2,37; 2716610313
8,65; -1,11; -2,30; 2716610332
9,02; -0,82; -2,11; 2716610350
9,43; -0,36; -1,76; 2716610371
9,76; 0,13; -1,70; 2716610390
9,82; 0,44; -1,68; 2716610408
9,63; 0,50; -1,61; 2716610429
9,45; 0,54; -1,52; 2716610448
9,02; 0,62; -1,51; 2716610471
8,46; 0,54; -1,75; 2716610487
8,52; 0,25; -1,78; 2716610507
9,43; 0,03; -1,96; 2716610524
10,79; -0,38; -1,75; 2716610544
11,91; -0,55; -0,89; 2716610565
12,10; 0,18; -1,06; 2716610585
13,12; -0,39; -2,99; 2716610606
13,04; -2,07; -2,56; 2716610623
11,15; -2,37; -3,43; 2716610641
9,59; -1,68; -3,46; 2716610662
8,84; -1,07; -3,21; 2716610681
8,20; -0,09; -3,30; 2716610701
7,93; 0,85; -3,32; 2716610723
8,34; 0,87; -4,49; 2716610739
8,70; -0,01; -5,14; 2716610759
9,01; -0,92; -4,85; 2716610778
9,18; -1,46; -4,61; 2716610796
8,93; -1,37; -3,60; 2716610816
8,57; -1,22; -2,87; 2716610839
8,46; -1,18; -2,86; 2716610856
8,53; -1,41; -2,75; 2716610874
8,94; -1,73; -2,59; 2716610894
9,50; -1,69; -2,83; 2716610912
9,72; -1,32; -2,97; 2716610932
9,44; -0,87; -2,88; 2716610954
8,97; -0,60; -2,57; 2716610970
8,79; -0,41; -2,32; 2716610989
8,81; -0,37; -2,15; 2716611008
9,14; -0,27; -2,17; 2716611029
9,52; -0,24; -2,01; 2716611049
9,63; -0,34; -1,76; 2716611067
9,45; -0,47; -1,51; 2716611091
9,43; -0,33; -1,49; 2716611106
9,53; -0,24; -1,75; 2716611126
9,49; -0,27; -1,92; 2716611147
9,26; -0,60; -2,12; 2716611165
8,96; -0,93; -2,08; 2716611185
8,68; -0,76; -1,94; 2716611208
9,04; -0,52; -1,72; 2716611225
9,64; -0,75; -1,46; 2716611245
10,00; -1,43; -1,08; 2716611263
10,15; -2,35; -0,92; 2716611283
10,12; -3,03; -1,54; 2716611301
10,69; -2,06; -1,25; 2716611324
10,99; -1,12; -2,93; 2716611341
12,43; 0,07; -3,44; 2716611359
12,95; 1,75; -4,11; 2716611380
11,00; 0,60; -4,65; 2716611400
9,03; -0,95; -4,33; 2716611418
7,28; -1,81; -4,15; 2716611438
5,88; -1,30; -4,06; 2716611457
4,93; -0,09; -4,02; 2716611476
5,33; 0,70; -3,59; 2716611495
7,22; 1,23; -3,67; 2716611516
10,29; 1,18; -4,17; 2716611535
14,04; 0,74; -4,88; 2716611558
15,85; 0,31; -4,58; 2716611575
13,53; 0,14; -4,34; 2716611593
10,59; 0,59; -3,46; 2716611612
9,21; 0,57; -3,25; 2716611632
8,59; 0,10; -3,26; 2716611651
8,03; -0,44; -3,19; 2716611670
7,67; -1,13; -2,93; 2716611690
7,81; -1,75; -2,85; 2716611711
8,15; -2,13; -2,79; 2716611727
8,55; -1,92; -2,80; 2716611748
9,02; -1,27; -2,76; 2716611767
9,52; -0,49; -2,62; 2716611788
9,80; 0,16; -2,37; 2716611809
9,87; 0,56; -2,50; 2716611825
9,82; 0,76; -2,46; 2716611845
9,53; 0,48; -2,07; 2716611865
9,60; -0,24; -1,88; 2716611884
10,21; -0,52; -2,10; 2716611902
10,41; -0,14; -2,50; 2716611925
10,24; 0,14; -2,28; 2716611942
9,84; 0,13; -1,94; 2716611961
9,46; 0,04; -1,49; 2716611981
8,80; -0,20; -1,16; 2716612001
8,12; -0,27; -1,29; 2716612020
8,14; -0,25; -3,23; 2716612042
10,89; -1,55; -6,47; 2716612059
13,38; -4,39; -6,57; 2716612076
10,42; -3,49; -5,61; 2716612099
8,31; -1,09; -3,55; 2716612116
7,62; 0,76; -3,01; 2716612134
7,66; 1,38; -3,11; 2716612156
7,46; 1,20; -3,35; 2716612176
7,49; 0,49; -3,65; 2716612195
8,02; -0,53; -4,28; 2716612214
8,93; -1,29; -4,69; 2716612233
9,29; -1,67; -4,80; 2716612253
9,26; -1,84; -4,77; 2716612270
9,00; -1,99; -4,44; 2716612291
8,64; -1,86; -4,12; 2716612311
8,61; -1,16; -3,86; 2716612329
8,78; -0,39; -3,68; 2716612349
9,07; 0,08; -3,95; 2716612369
9,30; 0,29; -4,38; 2716612388
9,18; 0,14; -4,70; 2716612405
8,78; -0,17; -4,72; 2716612428
8,39; -0,44; -4,45; 2716612446
8,31; -0,66; -4,18; 2716612465
8,56; -0,79; -4,15; 2716612491
8,84; -0,78; -4,08; 2716612503
9,06; -0,74; -4,04; 2716612524
9,19; -0,80; -4,14; 2716612544
9,22; -0,84; -4,21; 2716612562
9,16; -0,79; -4,16; 2716612582
8,97; -0,63; -3,98; 2716612602
8,82; -0,49; -3,83; 2716612621
8,83; -0,49; -3,79; 2716612643
8,94; -0,48; -3,78; 2716612660
9,05; -0,45; -3,76; 2716612678
9,20; -0,43; -3,79; 2716612699
9,30; -0,51; -3,87; 2716612716
9,18; -0,62; -3,77; 2716612738
9,07; -0,61; -3,52; 2716612760
9,15; -0,54; -3,39; 2716612777
9,24; -0,52; -3,41; 2716612795
9,19; -0,50; -3,49; 2716612815
9,14; -0,61; -3,61; 2716612835
9,20; -0,83; -3,72; 2716612854
9,21; -0,96; -3,74; 2716612877
9,19; -0,89; -3,71; 2716612894
9,11; -0,68; -3,61; 2716612913
8,94; -0,49; -3,50; 2716612931
8,94; -0,47; -3,58; 2716612951
9,23; -0,61; -3,73; 2716612970
9,45; -0,72; -3,78; 2716612989
9,36; -0,64; -3,70; 2716613009
9,05; -0,46; -3,57; 2716613028
8,78; -0,30; -3,52; 2716613046
8,77; -0,28; -3,52; 2716613068
9,00; -0,36; -3,60; 2716613087
9,30; -0,49; -3,70; 2716613106
9,47; -0,60; -3,73; 2716613124
9,27; -0,57; -3,62; 2716613145
9,04; -0,44; -3,59; 2716613163
8,95; -0,31; -3,60; 2716613184
9,19; -0,32; -3,63; 2716613204
9,52; -0,50; -3,67; 2716613222
9,55; -0,54; -3,59; 2716613242
9,28; -0,40; -3,52; 2716613261
9,02; -0,25; -3,49; 2716613280
8,93; -0,21; -3,47; 2716613301
9,08; -0,36; -3,54; 2716613320
9,34; -0,53; -3,61; 2716613339
9,43; -0,62; -3,53; 2716613358
9,30; -0,60; -3,43; 2716613377
9,16; -0,47; -3,36; 2716613396
9,13; -0,37; -3,29; 2716613417
9,20; -0,47; -3,32; 2716613436
9,40; -0,73; -3,38; 2716613455
9,46; -0,78; -3,44; 2716613478
9,30; -0,60; -3,41; 2716613495
9,09; -0,54; -3,35; 2716613513
8,93; -0,66; -3,30; 2716613533
8,79; -0,83; -3,36; 2716613552
8,73; -0,91; -3,44; 2716613572
8,88; -0,87; -3,50; 2716613590
9,09; -0,83; -3,54; 2716613610
9,29; -0,81; -3,60; 2716613630
9,47; -0,69; -3,62; 2716613648
9,51; -0,51; -3,58; 2716613669
9,48; -0,41; -3,57; 2716613687
9,38; -0,39; -3,53; 2716613708
9,21; -0,36; -3,55; 2716613729
9,10; -0,32; -3,63; 2716613745
9,13; -0,26; -3,69; 2716613766
9,23; -0,13; -3,64; 2716613785
9,32; -0,05; -3,55; 2716613805
9,26; -0,08; -3,24; 2716613824
9,67; 0,17; -3,71; 2716613843
9,09; -0,87; -3,60; 2716613863
9,20; -0,41; -3,04; 2716613881
9,47; -0,52; -3,64; 2716613902
9,30; -0,53; -3,38; 2716613921
9,07; -0,48; -3,38; 2716613940
9,06; -0,45; -3,52; 2716613963
9,07; -0,35; -3,49; 2716613979
9,03; -0,34; -3,65; 2716613996
8,95; 0,05; -4,26; 2716614016
8,93; 0,78; -4,69; 2716614036
9,17; 1,01; -4,90; 2716614055
9,77; 0,77; -4,79; 2716614074
9,74; 0,19; -4,85; 2716614093
9,01; 0,08; -4,88; 2716614113
8,06; 0,07; -4,45; 2716614133
7,66; -0,59; -3,92; 2716614152
7,91; -1,34; -4,17; 2716614171
8,25; -1,49; -4,59; 2716614192
8,44; -0,86; -4,36; 2716614212
8,44; -0,09; -4,09; 2716614230
8,64; 0,26; -3,97; 2716614251
9,08; 0,31; -3,94; 2716614270
9,42; 0,25; -4,03; 2716614289
9,25; 0,07; -4,06; 2716614308
8,86; -0,21; -3,95; 2716614327
8,74; -0,67; -3,59; 2716614349
8,96; -1,04; -3,60; 2716614366
9,11; -1,01; -4,01; 2716614387
8,94; -0,83; -4,24; 2716614406
8,78; -0,46; -4,50; 2716614423
8,75; -0,42; -4,31; 2716614445
8,74; -0,93; -4,21; 2716614464
8,66; -1,62; -4,15; 2716614482
8,40; -2,20; -3,60; 2716614501
8,35; -2,33; -3,15; 2716614521
8,62; -2,15; -3,27; 2716614540
9,17; -1,82; -2,85; 2716614560
9,61; -1,37; -2,19; 2716614579
10,14; -0,45; -2,08; 2716614598
10,80; 1,23; -2,25; 2716614618
11,30; 2,10; -2,72; 2716614637
12,00; 1,17; -2,35; 2716614656
12,23; -0,16; -2,42; 2716614677
11,60; 0,27; -2,50; 2716614695
10,42; 2,35; -2,26; 2716614715
9,21; 3,54; -1,42; 2716614736
9,16; 2,60; -0,68; 2716614754
9,67; 1,33; -0,29; 2716614775
10,13; 1,18; -0,25; 2716614792
10,41; 1,38; 0,23; 2716614814
10,61; 1,01; 0,72; 2716614834
10,41; 0,24; 1,22; 2716614850
9,91; -0,94; 1,12; 2716614872
9,83; -2,16; 0,57; 2716614891
10,25; -3,10; 0,10; 2716614909
10,09; -3,45; -0,04; 2716614930
9,10; -2,81; -0,07; 2716614949
8,57; -1,54; -0,39; 2716614966
8,64; -0,86; -1,05; 2716614988
8,76; -0,95; -0,95; 2716615008
8,46; -1,35; -0,03; 2716615024
8,56; -1,42; 0,26; 2716615046
9,68; -1,96; -0,63; 2716615065
10,90; -2,90; -1,80; 2716615084
10,77; -3,07; -2,12; 2716615104
10,00; -2,50; -2,01; 2716615124
9,90; -1,79; -2,02; 2716615141
10,67; -0,93; -2,45; 2716615161
11,58; -0,19; -2,21; 2716615181
11,89; 0,22; -1,76; 2716615200
11,96; 0,13; -1,03; 2716615220
11,68; -0,52; -0,76; 2716615238
11,09; -1,93; -0,46; 2716615259
10,30; -2,49; -2,34; 2716615278
9,68; -2,75; -3,81; 2716615296
9,28; -1,86; -4,96; 2716615317
9,68; -1,57; -6,52; 2716615336
9,11; -1,67; -5,85; 2716615355
8,07; -1,63; -5,22; 2716615375
8,71; -1,80; -4,60; 2716615398
10,02; -1,34; -4,78; 2716615416
10,63; -1,16; -3,90; 2716615434
10,23; -1,04; -3,89; 2716615454
9,18; -0,78; -3,14; 2716615474
8,55; -0,04; -2,61; 2716615491
8,24; 0,38; -2,32; 2716615512
8,07; 0,22; -2,40; 2716615532
7,86; -0,49; -2,52; 2716615550
7,41; -1,34; -2,16; 2716615570
6,88; -2,11; -1,39; 2716615590
6,55; -2,13; -0,78; 2716615607
6,62; -1,61; -0,46; 2716615627
7,42; -1,28; -0,64; 2716615647
8,70; -1,29; -1,33; 2716615668
10,09; -1,22; -1,57; 2716615687
11,03; -1,20; -2,30; 2716615705
10,11; -0,61; -4,89; 2716615725
10,77; 2,38; -4,39; 2716615744
11,83; 3,30; -4,50; 2716615764
10,48; -0,39; -5,42; 2716615783
9,42; -2,39; -4,82; 2716615804
10,01; -1,79; -4,79; 2716615822
12,10; 0,27; -3,75; 2716615841
14,40; 2,39; -3,24; 2716615861
13,77; 3,14; -3,46; 2716615883
10,15; 2,49; -3,07; 2716615900
7,55; 1,88; -2,31; 2716615917
6,70; 1,15; -2,15; 2716615939
6,78; 0,43; -2,77; 2716615958
7,09; -0,23; -2,93; 2716615978
7,34; -0,40; -3,05; 2716615997
7,67; -0,21; -2,76; 2716616020
7,79; -0,04; -2,19; 2716616034
7,78; 0,09; -1,46; 2716616056
7,95; -0,04; -1,05; 2716616073
8,36; -0,27; -0,80; 2716616092
9,03; -0,23; -0,70; 2716616111
9,97; -0,10; -1,17; 2716616131
10,88; 0,36; -1,31; 2716616150
11,31; 0,53; -0,32; 2716616171
11,67; 1,06; 1,71; 2716616191
11,48; 2,79; -1,95; 2716616210
15,28; 0,56; -7,62; 2716616228
14,83; -3,73; -8,23; 2716616247
8,48; -3,57; -6,59; 2716616268
7,61; -1,46; -3,75; 2716616287
8,02; -0,15; -2,82; 2716616308
10,14; 0,38; -3,54; 2716616327
12,43; -0,06; -3,88; 2716616349
13,10; -0,91; -3,30; 2716616365
10,84; -1,76; -2,14; 2716616384
