x;y;z;time
15,15; -8,13; -0,20; 747336982
15,91; -7,77; -1,37; 747337002
15,92; -7,29; -1,90; 747337018
16,45; -6,92; -2,19; 747337043
16,90; -6,61; -1,96; 747337058
16,84; -5,72; -1,45; 747337085
16,57; -5,19; -1,46; 747337098
15,44; -3,76; -1,91; 747337129
15,16; -3,45; -2,09; 747337139
14,30; -3,02; -2,32; 747337168
13,98; -2,85; -2,19; 747337180
13,51; -2,22; -1,98; 747337201
12,98; -1,64; -1,88; 747337219
12,36; -0,46; -1,30; 747337244
12,53; 0,34; -0,75; 747337258
13,01; 0,74; -0,25; 747337287
13,30; 0,78; 0,10; 747337299
14,33; 1,00; 0,30; 747337328
14,76; 0,98; -0,24; 747337339
15,00; -0,08; -1,73; 747337368
14,64; -0,62; -1,95; 747337380
14,14; -1,85; -1,70; 747337400
14,26; -2,72; -1,25; 747337419
14,75; -3,82; -1,13; 747337444
14,73; -4,43; -1,29; 747337460
14,53; -5,24; -1,62; 747337486
14,59; -5,66; -1,85; 747337499
14,61; -6,53; -2,10; 747337527
14,77; -6,78; -2,16; 747337540
15,59; -7,59; -2,54; 747337569
15,52; -7,65; -2,42; 747337581
14,55; -7,56; -1,80; 747337602
13,88; -7,42; -1,55; 747337619
13,12; -7,28; -1,47; 747337644
12,71; -7,42; -1,52; 747337659
12,32; -7,59; -2,02; 747337686
12,23; -7,98; -2,53; 747337698
10,73; -8,51; -3,56; 747337729
10,02; -8,67; -3,51; 747337739
7,90; -8,24; -2,69; 747337767
6,94; -7,79; -2,19; 747337780
5,53; -7,14; -1,08; 747337801
4,79; -6,43; -0,44; 747337817
3,82; -5,13; -0,41; 747337844
3,26; -4,41; -0,87; 747337858
2,03; -3,85; -1,82; 747337890
1,80; -3,78; -2,07; 747337898
2,15; -4,14; -1,75; 747337926
2,95; -4,38; -1,50; 747337941
3,85; -4,99; -1,37; 747337969
4,09; -5,29; -1,34; 747337981
4,25; -6,04; -1,52; 747338002
4,52; -6,51; -1,57; 747338019
5,79; -7,10; -1,55; 747338043
6,88; -7,38; -1,44; 747338059
8,86; -7,43; -1,21; 747338087
9,48; -7,41; -1,02; 747338098
10,92; -7,84; -0,79; 747338128
11,75; -8,20; -0,91; 747338140
13,09; -8,92; -1,56; 747338170
13,57; -9,20; -1,79; 747338180
14,70; -9,58; -2,01; 747338202
15,57; -9,71; -2,14; 747338218
16,73; -9,46; -2,30; 747338243
17,24; -9,07; -2,41; 747338259
17,57; -7,87; -2,01; 747338285
17,46; -7,19; -1,86; 747338298
16,86; -5,86; -1,61; 747338329
16,53; -5,55; -1,40; 747338340
16,13; -5,15; -0,87; 747338368
15,91; -4,98; -0,53; 747338383
15,03; -3,76; 0,19; 747338402
14,21; -2,30; 0,12; 747338419
13,17; -0,67; -1,00; 747338444
12,51; -0,26; -1,05; 747338458
12,02; -0,25; -0,28; 747338486
12,19; -0,24; -0,46; 747338499
12,31; -0,17; -1,79; 747338527
12,39; -0,21; -2,12; 747338541
13,53; -0,60; -2,70; 747338570
13,80; -0,79; -2,86; 747338579
13,62; -1,31; -2,70; 747338600
13,02; -1,68; -2,19; 747338619
12,76; -2,54; -1,67; 747338643
12,76; -3,17; -1,54; 747338658
13,04; -4,30; -1,03; 747338687
13,51; -4,64; -0,67; 747338698
15,27; -5,58; -0,18; 747338727
15,92; -6,07; -0,29; 747338739
16,80; -7,26; -1,14; 747338769
16,92; -7,62; -1,42; 747338778
17,13; -8,37; -1,91; 747338801
17,16; -9,01; -2,24; 747338818
16,71; -9,67; -2,36; 747338844
16,57; -10,32; -2,63; 747338857
16,15; -11,64; -3,08; 747338887
15,71; -11,83; -3,00; 747338898
13,66; -11,13; -2,07; 747338928
12,79; -10,78; -1,59; 747338941
10,57; -10,00; -0,99; 747338967
9,15; -9,37; -0,83; 747338978
6,31; -7,75; -0,58; 747339000
4,30; -6,55; -0,91; 747339018
2,52; -5,44; -1,89; 747339043
1,79; -5,15; -2,23; 747339058
1,25; -4,84; -2,23; 747339086
1,47; -4,92; -2,20; 747339099
2,40; -5,21; -2,15; 747339130
2,62; -5,36; -2,12; 747339140
2,58; -5,73; -1,63; 747339170
2,67; -5,85; -1,41; 747339178
3,34; -6,04; -1,15; 747339201
3,89; -5,95; -1,13; 747339218
4,30; -5,89; -1,14; 747339243
4,81; -6,05; -1,06; 747339259
6,18; -6,54; -1,26; 747339285
6,81; -6,91; -1,37; 747339299
7,74; -7,71; -1,16; 747339326
8,48; -8,19; -0,99; 747339339
10,34; -9,16; -0,65; 747339369
11,55; -9,61; -0,89; 747339378
14,25; -10,23; -2,16; 747339402
15,21; -10,47; -3,41; 747339420
15,40; -10,46; -4,32; 747339443
15,20; -10,30; -4,31; 747339459
16,50; -10,39; -3,65; 747339487
17,47; -10,48; -3,43; 747339499
18,34; -10,58; -1,90; 747339530
18,28; -9,75; -0,95; 747339542
18,13; -7,09; -0,45; 747339567
17,64; -6,04; -0,93; 747339579
17,04; -4,80; -1,24; 747339602
17,04; -3,71; -0,73; 747339618
16,94; -2,14; -0,27; 747339646
15,87; -1,24; -0,15; 747339659
13,51; -0,41; -0,00; 747339685
12,96; -0,20; -0,05; 747339699
12,50; -0,21; -1,48; 747339726
12,07; -0,06; -1,92; 747339739
11,80; 0,11; -2,10; 747339768
11,94; 0,13; -1,99; 747339780
12,38; -0,22; -1,71; 747339804
12,54; -0,76; -1,49; 747339818
12,53; -1,60; -1,29; 747339845
12,59; -2,16; -0,96; 747339858
13,06; -3,14; -0,84; 747339886
13,47; -3,71; -1,25; 747339898
14,30; -4,67; -1,93; 747339928
14,37; -4,91; -2,01; 747339941
15,02; -5,65; -2,40; 747339969
15,33; -6,00; -2,77; 747339979
15,97; -7,05; -3,08; 747340001
16,94; -8,21; -3,36; 747340018
18,43; -10,08; -4,15; 747340043
18,95; -11,16; -4,04; 747340058
18,39; -11,58; -2,94; 747340086
17,14; -10,93; -2,43; 747340100
14,33; -9,67; -1,38; 747340126
13,22; -8,98; -1,27; 747340140
12,09; -8,57; -1,66; 747340168
12,06; -8,93; -1,95; 747340178
11,63; -9,47; -2,30; 747340200
10,26; -9,57; -1,94; 747340218
7,34; -8,97; -1,43; 747340245
5,67; -8,51; -1,27; 747340257
3,17; -7,70; -1,28; 747340287
2,51; -7,21; -1,48; 747340300
1,96; -6,18; -1,67; 747340329
1,90; -5,81; -1,64; 747340342
1,83; -5,22; -1,23; 747340367
1,95; -5,11; -0,90; 747340378
2,51; -4,98; -0,39; 747340401
2,86; -5,00; -0,17; 747340419
2,38; -5,36; -0,26; 747340443
2,27; -5,73; -0,54; 747340460
3,11; -6,28; -1,09; 747340487
3,89; -6,55; -1,26; 747340500
5,51; -7,30; -1,11; 747340528
6,47; -7,57; -0,94; 747340542
8,76; -8,23; -1,12; 747340570
9,52; -8,46; -1,37; 747340578
10,73; -8,79; -2,25; 747340602
11,68; -9,10; -2,90; 747340618
13,35; -9,81; -3,38; 747340643
14,54; -10,47; -3,15; 747340659
17,21; -11,46; -2,79; 747340686
18,13; -11,53; -2,67; 747340701
18,55; -10,64; -3,06; 747340728
18,24; -9,94; -3,07; 747340741
18,17; -8,09; -2,49; 747340767
18,46; -7,46; -2,16; 747340778
19,12; -6,22; -1,88; 747340801
19,10; -5,39; -1,92; 747340818
17,37; -4,05; -1,78; 747340844
16,68; -3,19; -1,72; 747340860
15,41; -1,72; -1,95; 747340886
14,62; -1,19; -2,06; 747340901
13,31; -0,12; -1,29; 747340927
12,97; 0,29; -0,87; 747340944
13,00; 0,97; -0,89; 747340969
13,10; 1,08; -1,05; 747340979
13,51; 1,13; -1,47; 747341000
14,04; 0,97; -1,95; 747341019
14,09; 0,20; -2,28; 747341044
13,87; -0,48; -2,06; 747341058
13,70; -1,71; -1,18; 747341086
13,68; -2,25; -0,77; 747341098
13,74; -3,21; -0,26; 747341126
13,91; -3,68; -0,46; 747341139
14,75; -5,21; -1,35; 747341167
15,23; -5,97; -1,64; 747341178
16,26; -7,45; -2,08; 747341201
17,36; -8,50; -2,32; 747341219
18,62; -9,95; -2,66; 747341242
18,67; -10,43; -2,71; 747341259
16,62; -9,56; -2,22; 747341286
15,77; -9,52; -2,31; 747341298
15,12; -10,45; -2,64; 747341327
15,01; -10,78; -2,57; 747341339
13,71; -10,73; -2,77; 747341367
12,94; -10,34; -2,46; 747341379
11,61; -9,86; -1,89; 747341403
10,69; -9,64; -1,50; 747341418
8,88; -9,62; -1,33; 747341442
7,35; -9,28; -1,27; 747341458
4,44; -8,27; -1,10; 747341485
3,32; -7,53; -1,02; 747341498
2,33; -6,15; -1,29; 747341528
2,07; -5,84; -1,51; 747341539
1,33; -5,09; -1,70; 747341569
1,35; -4,80; -1,55; 747341578
2,02; -4,63; -1,13; 747341601
2,16; -4,52; -1,16; 747341618
2,11; -4,82; -1,49; 747341643
2,10; -5,10; -1,64; 747341658
2,57; -5,57; -1,16; 747341686
3,08; -5,80; -0,99; 747341699
4,60; -6,40; -1,24; 747341727
5,65; -6,81; -1,64; 747341740
7,43; -7,12; -1,65; 747341768
7,81; -7,41; -1,36; 747341777
9,15; -8,81; -1,12; 747341802
10,93; -9,98; -1,41; 747341819
12,99; -10,45; -1,87; 747341843
13,98; -10,52; -2,11; 747341859
15,35; -10,66; -2,35; 747341886
16,12; -10,30; -2,85; 747341898
17,29; -9,19; -4,04; 747341929
17,50; -8,92; -3,91; 747341939
17,76; -8,11; -2,20; 747341968
17,75; -7,91; -1,46; 747341980
18,16; -7,31; -1,23; 747342000
17,54; -6,71; -1,94; 747342019
15,45; -5,64; -2,66; 747342042
14,54; -4,84; -3,12; 747342058
13,53; -3,39; -3,62; 747342085
13,22; -2,78; -3,30; 747342098
13,28; -1,74; -2,22; 747342125
13,26; -1,31; -2,01; 747342139
13,09; -0,16; -2,29; 747342168
13,18; 0,11; -2,33; 747342179
14,08; 0,42; -2,37; 747342200
14,60; 0,62; -2,11; 747342219
14,77; 0,42; -1,83; 747342243
14,60; 0,07; -1,69; 747342259
13,89; -0,92; -1,08; 747342287
13,66; -1,29; -1,02; 747342299
13,74; -2,27; -0,85; 747342326
13,83; -2,93; -0,85; 747342339
14,55; -4,73; -1,07; 747342367
14,88; -5,40; -1,15; 747342378
15,89; -6,85; -1,50; 747342401
16,58; -7,97; -1,81; 747342418
17,51; -9,49; -1,92; 747342445
17,50; -9,84; -1,90; 747342458
16,39; -10,25; -1,66; 747342485
16,07; -10,38; -1,46; 747342498
15,62; -10,53; -1,87; 747342525
15,41; -10,53; -2,30; 747342538
14,94; -10,41; -2,97; 747342567
14,55; -10,40; -3,04; 747342578
13,43; -10,44; -2,48; 747342600
12,44; -10,36; -1,63; 747342618
10,60; -10,42; -1,10; 747342643
8,50; -10,08; -0,76; 747342658
4,28; -8,79; -0,51; 747342688
2,87; -7,90; -0,72; 747342702
1,02; -6,18; -1,95; 747342728
0,75; -5,71; -2,21; 747342739
1,46; -5,28; -1,04; 747342768
1,67; -5,18; -0,45; 747342778
1,70; -4,98; 0,10; 747342801
1,54; -4,97; -0,26; 747342818
1,30; -5,11; -1,01; 747342843
1,41; -5,29; -1,23; 747342857
1,81; -5,80; -1,21; 747342886
2,21; -6,02; -0,97; 747342899
3,64; -6,57; -0,61; 747342926
4,52; -6,91; -0,60; 747342940
7,02; -7,84; -1,17; 747342967
7,66; -8,25; -1,36; 747342978
8,85; -8,92; -1,46; 747343001
9,89; -9,18; -1,36; 747343019
11,31; -9,18; -0,93; 747343042
12,82; -9,61; -0,98; 747343058
15,42; -9,90; -2,12; 747343086
16,16; -9,78; -3,12; 747343098
15,97; -9,01; -4,38; 747343130
15,70; -8,49; -3,54; 747343139
17,07; -7,80; -1,67; 747343167
18,20; -7,59; -1,99; 747343178
19,74; -7,29; -3,55; 747343201
19,29; -6,53; -4,45; 747343218
17,16; -5,06; -4,59; 747343243
16,24; -4,35; -4,58; 747343258
14,03; -3,40; -4,16; 747343286
13,03; -2,97; -3,57; 747343299
11,75; -2,14; -2,27; 747343327
11,91; -1,89; -2,02; 747343339
12,81; -1,35; -1,81; 747343367
13,04; -0,99; -1,91; 747343378
14,00; -0,14; -2,69; 747343401
14,85; 0,01; -3,93; 747343419
13,99; -0,26; -5,04; 747343445
13,36; -0,60; -4,92; 747343459
12,93; -1,15; -3,45; 747343487
13,04; -1,51; -2,69; 747343499
13,80; -2,61; -1,44; 747343527
14,04; -3,22; -1,21; 747343539
14,49; -4,61; -1,08; 747343569
14,76; -5,22; -1,05; 747343578
15,83; -7,07; -1,33; 747343600
16,41; -8,27; -1,57; 747343618
16,70; -9,23; -1,86; 747343643
16,39; -9,64; -2,08; 747343659
14,96; -9,93; -1,68; 747343685
14,47; -10,24; -1,39; 747343698
13,98; -10,51; -1,04; 747343726
13,79; -10,57; -1,19; 747343739
12,74; -10,39; -1,28; 747343767
12,18; -10,15; -1,20; 747343778
11,25; -9,76; -0,92; 747343801
10,56; -9,41; -0,61; 747343818
9,29; -8,98; 0,12; 747343844
8,03; -8,68; 0,40; 747343860
5,60; -7,91; 0,06; 747343885
4,53; -7,52; -0,54; 747343898
2,60; -6,20; -2,44; 747343931
2,19; -5,83; -2,74; 747343939
1,75; -5,28; -2,46; 747343968
1,85; -5,12; -2,04; 747343978
2,82; -4,99; -1,29; 747344001
3,08; -4,91; -0,85; 747344018
2,77; -4,80; -0,71; 747344045
2,74; -4,90; -0,97; 747344059
3,04; -5,32; -1,37; 747344086
3,35; -5,57; -1,38; 747344100
4,64; -6,22; -0,84; 747344126
5,47; -6,74; -1,16; 747344140
6,99; -7,70; -2,21; 747344168
7,66; -8,02; -2,47; 747344178
9,23; -8,65; -2,62; 747344202
10,30; -9,00; -2,33; 747344219
11,89; -9,45; -2,16; 747344243
12,79; -9,76; -2,22; 747344260
13,33; -9,57; -1,67; 747344286
13,64; -9,46; -1,30; 747344299
15,66; -9,16; -1,58; 747344328
16,60; -9,05; -2,24; 747344338
18,05; -8,38; -3,77; 747344368
18,15; -8,06; -4,04; 747344379
18,09; -7,32; -3,85; 747344401
17,42; -6,74; -3,26; 747344418
16,02; -5,45; -2,21; 747344443
15,29; -5,09; -2,39; 747344463
12,40; -4,06; -1,32; 747344486
11,02; -3,33; -1,30; 747344498
10,76; -2,13; -1,46; 747344526
11,37; -1,71; -1,54; 747344539
12,83; -0,80; -1,96; 747344568
13,20; -0,49; -2,28; 747344578
13,80; -0,03; -2,60; 747344601
14,21; -0,06; -2,95; 747344621
13,73; -0,28; -3,03; 747344644
13,66; -0,68; -2,72; 747344659
13,71; -1,54; -2,16; 747344686
13,63; -2,03; -1,93; 747344698
13,46; -3,39; -1,42; 747344726
13,39; -3,98; -1,31; 747344739
13,30; -5,01; -1,50; 747344768
13,47; -5,52; -1,64; 747344778
14,21; -7,08; -1,70; 747344802
14,82; -7,79; -1,53; 747344818
15,42; -8,22; -1,73; 747344842
15,63; -8,60; -1,99; 747344859
15,80; -9,22; -1,91; 747344885
15,96; -9,52; -2,03; 747344898
15,64; -10,03; -2,25; 747344926
15,31; -10,25; -2,26; 747344938
14,61; -10,67; -2,32; 747344967
14,39; -10,73; -2,31; 747344980
13,58; -10,51; -2,26; 747345002
12,77; -10,09; -2,00; 747345022
11,31; -9,34; -1,36; 747345043
10,63; -8,97; -0,97; 747345059
9,20; -8,02; -0,57; 747345085
8,49; -7,86; -0,53; 747345099
6,06; -7,38; -0,58; 747345127
4,88; -7,17; -0,77; 747345142
2,31; -6,12; -1,32; 747345168
1,58; -5,77; -1,56; 747345178
0,96; -5,15; -1,71; 747345202
1,02; -4,82; -1,69; 747345219
1,43; -4,50; -1,35; 747345243
1,68; -4,22; -1,16; 747345258
2,18; -3,89; -1,30; 747345286
2,57; -3,82; -1,40; 747345298
3,56; -4,07; -1,36; 747345327
4,21; -4,34; -1,19; 747345340
5,33; -5,42; -1,03; 747345369
5,90; -5,94; -0,88; 747345379
6,98; -6,91; -0,63; 747345401
7,45; -7,37; -0,39; 747345420
8,31; -7,26; -0,26; 747345444
9,15; -7,40; -0,53; 747345459
10,43; -7,89; -1,87; 747345485
11,04; -8,11; -2,79; 747345499
11,78; -8,70; -5,03; 747345527
12,28; -9,22; -5,06; 747345538
14,08; -10,37; -3,63; 747345568
15,03; -10,53; -3,27; 747345580
17,14; -10,67; -3,65; 747345600
17,67; -10,22; -3,84; 747345618
17,23; -9,20; -2,81; 747345643
17,55; -8,25; -2,32; 747345658
19,34; -6,32; -3,34; 747345685
18,89; -5,24; -3,79; 747345698
16,31; -2,68; -2,13; 747345730
16,28; -1,94; -1,40; 747345740
16,42; -0,09; -0,40; 747345769
16,58; 0,39; 0,03; 747345780
16,13; 0,73; 0,02; 747345801
15,19; 0,85; 0,09; 747345819
14,11; 0,29; -0,47; 747345844
13,57; -0,23; -0,90; 747345859
12,98; -1,33; -1,08; 747345886
12,73; -1,68; -1,07; 747345899
12,38; -2,69; -1,15; 747345928
12,53; -3,50; -1,30; 747345939
13,33; -5,18; -1,22; 747345967
13,92; -5,86; -1,35; 747345980
14,55; -7,02; -1,45; 747346001
15,36; -8,68; -1,62; 747346019
13,89; -12,38; -2,52; 747346044
9,70; -14,38; -3,68; 747346059
-0,04; -12,14; -7,71; 747346086
-1,90; -10,35; -7,95; 747346098
2,20; -9,55; -4,55; 747346126
5,28; -9,23; -1,73; 747346142
8,55; -8,98; 2,57; 747346167
10,06; -8,82; 3,99; 747346181
10,77; -8,07; 4,07; 747346200
9,97; -7,32; 3,00; 747346218
8,73; -6,32; 2,35; 747346244
7,67; -5,66; 2,30; 747346259
6,89; -4,45; 3,97; 747346285
7,04; -4,09; 5,16; 747346300
7,01; -3,52; 7,39; 747346328
6,66; -3,43; 7,25; 747346340
5,56; -3,09; 6,65; 747346368
5,00; -2,86; 6,71; 747346380
4,14; -2,52; 7,54; 747346400
3,97; -2,34; 8,48; 747346420
3,70; -2,09; 8,42; 747346443
3,62; -1,95; 8,01; 747346458
3,45; -2,05; 7,66; 747346485
3,17; -2,07; 7,79; 747346497
2,98; -2,25; 8,59; 747346528
2,94; -2,35; 8,79; 747346539
2,78; -2,20; 8,66; 747346568
2,85; -2,14; 8,51; 747346582
3,12; -2,14; 8,31; 747346601
3,05; -2,16; 8,54; 747346619
3,13; -2,12; 8,97; 747346644
3,16; -2,03; 8,92; 747346661
3,32; -1,81; 8,46; 747346686
3,40; -1,79; 8,51; 747346699
3,50; -1,75; 8,93; 747346730
3,35; -1,70; 9,06; 747346739
3,16; -1,38; 9,17; 747346769
3,15; -1,30; 9,18; 747346780
3,21; -1,32; 9,32; 747346802
3,18; -1,35; 9,40; 747346819
2,83; -1,44; 9,46; 747346844
2,57; -1,42; 9,50; 747346858
2,62; -1,38; 9,47; 747346885
2,60; -1,31; 9,31; 747346899
2,68; -1,16; 9,27; 747346927
2,90; -1,11; 9,29; 747346939
3,02; -0,97; 9,11; 747346971
3,14; -0,93; 9,18; 747346979
3,27; -0,94; 9,32; 747347001
3,38; -0,81; 9,30; 747347020
3,44; -0,77; 9,26; 747347044
3,39; -0,85; 9,40; 747347059
4,46; -0,99; 6,83; 747347091
4,65; -0,85; 6,30; 747347097
3,50; -1,36; 9,77; 747347125
3,38; -1,56; 10,34; 747347140
3,41; -1,22; 9,98; 747347168
3,46; -0,94; 9,65; 747347178
