x;y;z;time
22,37; 2,56; -3,61; 2716616150
19,37; 4,01; -4,92; 2716616171
10,82; 2,15; -2,86; 2716616191
8,26; -0,21; -2,24; 2716616210
9,18; -0,84; -2,97; 2716616228
9,09; -0,13; -3,20; 2716616247
8,23; -0,04; -3,26; 2716616268
6,34; 0,41; -3,11; 2716616287
5,06; 1,38; -2,66; 2716616308
3,60; 2,24; -2,56; 2716616327
5,24; 1,49; -3,28; 2716616349
10,10; 0,40; -5,30; 2716616365
17,36; 0,76; -6,39; 2716616384
17,74; -0,40; -5,00; 2716616403
12,39; -0,12; -3,80; 2716616424
9,02; 1,64; -3,17; 2716616441
8,05; 2,93; -1,51; 2716616462
8,31; 3,47; -0,45; 2716616482
7,61; 3,81; -1,35; 2716616499
6,34; 3,63; -2,01; 2716616521
4,54; 3,21; -2,32; 2716616540
2,89; 2,40; -2,75; 2716616558
2,28; 0,92; -1,00; 2716616577
4,92; 0,90; -0,46; 2716616597
12,02; 3,44; -5,86; 2716616617
19,69; 3,14; -4,17; 2716616636
17,59; 3,72; -3,12; 2716616657
11,28; 1,95; -2,91; 2716616675
8,27; -0,02; -1,50; 2716616694
9,70; -0,33; -2,47; 2716616717
10,93; -0,20; -3,04; 2716616733
10,72; -0,75; -2,95; 2716616753
8,90; -1,64; -3,34; 2716616773
6,88; -0,25; -3,22; 2716616792
5,42; 1,09; -1,55; 2716616811
2,85; 0,93; -1,28; 2716616834
2,21; -0,43; -0,85; 2716616851
5,45; -0,34; -3,66; 2716616869
14,93; 3,30; -6,28; 2716616887
22,39; 2,01; -5,25; 2716616909
15,16; 0,20; -5,10; 2716616928
9,29; 1,48; -2,99; 2716616951
7,84; 2,59; -1,70; 2716616967
9,70; 2,84; -1,09; 2716616985
9,78; 2,30; -1,15; 2716617005
8,41; 2,31; -3,72; 2716617024
6,53; 1,84; -0,90; 2716617044
3,83; 1,44; -1,41; 2716617063
2,88; 2,14; -2,46; 2716617083
3,57; 1,38; -2,20; 2716617102
9,32; 1,47; -2,55; 2716617121
17,75; 3,70; -3,43; 2716617141
17,93; 5,65; -1,94; 2716617161
11,70; 2,77; -1,24; 2716617180
10,21; 0,78; -1,12; 2716617198
11,48; -0,72; -2,50; 2716617219
12,13; -2,13; -3,16; 2716617238
10,70; -2,79; -2,42; 2716617258
8,65; -3,13; -1,45; 2716617277
7,29; -2,27; -1,47; 2716617296
5,76; -0,70; -2,47; 2716617318
3,79; 0,56; -3,35; 2716617335
1,47; 1,54; -2,38; 2716617355
-0,25; 3,19; -2,44; 2716617374
0,94; 4,62; -4,66; 2716617394
10,04; 6,51; -2,26; 2716617413
20,10; 3,41; -2,06; 2716617430
21,97; -3,02; -2,15; 2716617451
13,89; 1,62; -2,36; 2716617471
10,86; 7,22; -1,93; 2716617491
10,72; 8,36; -1,05; 2716617509
11,37; 5,78; 0,21; 2716617528
11,80; 3,46; 0,83; 2716617549
11,69; 2,41; 1,19; 2716617568
10,35; 2,04; 1,18; 2716617586
8,86; 2,07; 1,54; 2716617608
8,05; 2,88; 2,01; 2716617625
7,78; 3,65; 2,00; 2716617644
8,08; 3,78; 2,05; 2716617665
8,55; 2,82; 0,77; 2716617686
9,21; 0,45; 0,24; 2716617703
10,52; -1,16; -0,16; 2716617723
11,94; -2,35; 0,86; 2716617743
11,81; -2,29; 0,46; 2716617762
11,68; -1,49; 0,68; 2716617782
13,05; -1,75; 0,24; 2716617802
14,23; -3,34; -0,67; 2716617820
13,31; -4,62; -0,71; 2716617837
12,15; -4,86; -1,19; 2716617859
11,09; -3,87; -2,37; 2716617879
9,88; -3,19; -2,48; 2716617898
8,67; -2,84; -2,08; 2716617917
8,39; -1,98; -2,20; 2716617936
8,32; -0,21; -2,46; 2716617957
8,52; 1,72; -2,82; 2716617976
9,14; 2,14; -2,62; 2716617995
9,66; 0,34; -2,96; 2716618015
9,70; -1,03; -4,05; 2716618037
10,05; -2,23; -5,60; 2716618053
9,90; -3,85; -6,25; 2716618072
8,84; -5,41; -5,34; 2716618092
6,68; -5,62; -4,97; 2716618112
5,13; -3,50; -3,87; 2716618131
5,52; -1,03; -2,81; 2716618152
7,26; 0,88; -2,68; 2716618169
9,69; 2,42; -3,09; 2716618188
11,82; 3,05; -3,97; 2716618207
11,91; 2,17; -4,24; 2716618230
10,07; 1,38; -3,51; 2716618246
8,67; 0,96; -3,11; 2716618266
8,26; 0,74; -3,10; 2716618287
8,76; 0,29; -3,29; 2716618305
9,55; -0,18; -3,63; 2716618323
9,77; -0,39; -3,14; 2716618343
9,77; -0,33; -3,80; 2716618364
9,35; 0,02; -3,85; 2716618382
9,09; 0,44; -3,56; 2716618403
8,92; 0,39; -3,73; 2716618422
9,28; 0,36; -3,66; 2716618440
9,12; 0,52; -3,60; 2716618461
8,87; 0,58; -3,12; 2716618478
9,18; 0,60; -3,57; 2716618498
9,04; 0,52; -3,76; 2716618517
8,63; 0,78; -3,48; 2716618538
9,02; 1,15; -3,77; 2716618558
9,29; 1,03; -3,75; 2716618577
9,13; 1,17; -3,84; 2716618595
9,03; 1,24; -4,11; 2716618616
9,03; 1,09; -4,23; 2716618633
9,09; 1,22; -4,21; 2716618655
9,17; 1,21; -4,09; 2716618674
9,09; 1,12; -3,95; 2716618692
8,84; 1,04; -4,15; 2716618713
8,71; 1,06; -4,06; 2716618732
8,66; 1,05; -4,06; 2716618755
8,62; 1,05; -4,01; 2716618772
8,74; 1,27; -4,06; 2716618789
8,71; 1,22; -3,86; 2716618808
8,59; 1,14; -3,28; 2716618829
8,84; 1,11; -3,50; 2716618848
9,56; 1,23; -4,32; 2716618871
9,62; 1,21; -3,57; 2716618888
9,49; 1,11; -3,48; 2716618906
9,94; 0,35; -3,31; 2716618925
9,41; 0,32; -3,49; 2716618946
9,10; 0,84; -3,45; 2716618965
8,95; 0,96; -3,31; 2716618983
9,31; 0,49; -3,07; 2716619005
9,35; 0,27; -3,03; 2716619022
9,56; 0,19; -3,00; 2716619042
9,99; -0,19; -2,91; 2716619062
9,46; -0,55; -2,78; 2716619081
9,24; -0,47; -2,62; 2716619101
9,48; -1,07; -2,60; 2716619120
9,40; -1,50; -2,59; 2716619137
9,33; -1,64; -2,30; 2716619157
9,58; -2,51; -2,15; 2716619178
9,67; -3,48; -2,01; 2716619198
8,52; -3,71; -1,55; 2716619217
8,84; -3,57; -1,23; 2716619239
9,57; -5,25; -1,77; 2716619255
9,57; -4,30; -0,63; 2716619275
11,43; -3,90; -0,61; 2716619295
9,54; -7,07; 0,30; 2716619315
8,14; -8,17; -0,41; 2716619334
7,79; -7,76; -0,94; 2716619356
10,90; -8,00; 1,25; 2716619372
11,43; -6,81; 2,77; 2716619391
12,00; -8,30; 0,41; 2716619411
9,31; -9,94; 1,63; 2716619430
7,03; -9,10; 2,84; 2716619448
6,96; -8,18; 0,52; 2716619469
7,35; -8,47; -3,19; 2716619489
5,69; -7,20; -3,47; 2716619508
6,06; -7,48; 2,08; 2716619527
6,22; -7,83; 4,25; 2716619548
5,05; -7,22; 5,37; 2716619567
3,32; -6,41; 5,43; 2716619589
2,99; -6,54; 4,77; 2716619606
4,07; -7,58; 4,47; 2716619624
4,09; -7,84; 5,87; 2716619644
4,82; -6,07; 4,21; 2716619661
4,60; -5,20; 3,37; 2716619683
4,47; -5,52; 2,50; 2716619701
3,89; -6,31; 2,25; 2716619721
2,30; -6,19; 3,25; 2716619741
2,27; -5,48; 4,12; 2716619758
8,69; -4,99; 6,35; 2716619780
3,44; -7,22; 9,48; 2716619799
0,35; -8,35; 8,01; 2716619819
2,06; -7,93; 1,64; 2716619840
6,92; -5,19; 0,80; 2716619857
7,70; -3,82; 6,05; 2716619876
5,02; -3,37; 6,17; 2716619896
3,31; -5,63; 6,21; 2716619915
2,54; -7,29; 8,44; 2716619935
2,59; -7,97; 10,11; 2716619957
4,18; -7,15; 9,24; 2716619973
5,59; -5,90; 8,53; 2716619992
5,69; -5,15; 7,86; 2716620012
5,85; -5,56; 8,20; 2716620030
3,72; -6,33; 9,46; 2716620049
3,19; -5,08; 8,74; 2716620069
3,76; -4,37; 8,68; 2716620087
2,81; -4,00; 7,33; 2716620108
3,13; -3,18; 7,26; 2716620126
0,31; -2,11; 9,01; 2716620146
-2,02; -1,34; 8,40; 2716620166
-2,16; -0,56; 7,44; 2716620185
-0,68; -0,24; 6,15; 2716620205
-0,61; -0,66; 6,06; 2716620223
-0,16; -0,15; 9,34; 2716620243
0,21; -0,10; 10,91; 2716620262
0,54; -0,68; 10,93; 2716620282
1,22; -1,05; 9,72; 2716620302
2,14; -1,21; 9,50; 2716620321
2,68; -0,89; 10,01; 2716620340
2,76; -0,51; 10,22; 2716620360
1,55; -0,77; 9,89; 2716620378
0,44; -1,13; 9,60; 2716620399
0,44; -1,04; 9,58; 2716620418
1,26; -0,96; 9,65; 2716620438
1,77; -0,93; 9,76; 2716620456
2,09; -0,81; 9,43; 2716620476
1,75; -1,21; 9,48; 2716620496
0,90; -1,54; 9,95; 2716620515
0,88; -1,61; 9,85; 2716620534
0,97; -1,78; 9,67; 2716620555
0,99; -1,85; 9,77; 2716620573
1,23; -1,79; 9,99; 2716620592
1,07; -1,81; 9,90; 2716620611
0,77; -1,80; 9,51; 2716620631
0,96; -1,62; 9,00; 2716620651
1,30; -1,59; 9,10; 2716620670
1,17; -1,65; 9,49; 2716620689
1,27; -1,57; 9,57; 2716620709
1,30; -1,56; 9,47; 2716620727
1,36; -1,62; 9,59; 2716620747
1,41; -1,56; 9,86; 2716620767
1,34; -1,50; 9,71; 2716620787
1,23; -1,59; 9,48; 2716620805
1,34; -1,71; 9,48; 2716620826
1,67; -1,58; 9,95; 2716620845
2,07; -1,44; 10,11; 2716620864
1,85; -1,58; 9,55; 2716620883
1,10; -2,55; 8,66; 2716620904
0,76; -2,35; 9,54; 2716620923
1,52; -1,59; 9,29; 2716620941
