x;y;z;time
8,35; -3,46; 0,04; 2716605463
9,31; -1,99; -0,36; 2716605480
10,05; -1,23; -0,52; 2716605500
9,51; -1,85; -0,08; 2716605519
9,41; -2,64; -0,10; 2716605539
11,01; -2,09; -2,25; 2716605558
12,71; -2,45; -0,66; 2716605580
10,65; -1,19; -1,37; 2716605597
9,03; -1,73; -1,26; 2716605616
9,08; 0,64; -1,68; 2716605636
10,67; 1,82; -1,91; 2716605656
9,15; 0,72; -2,44; 2716605675
8,09; -0,18; -0,18; 2716605698
10,39; 2,18; -2,78; 2716605712
6,99; 2,02; -2,05; 2716605732
4,39; 0,92; -3,66; 2716605752
6,08; 0,52; -2,64; 2716605771
9,05; -0,27; -1,58; 2716605792
12,06; 1,64; -3,19; 2716605815
13,27; 0,53; -3,22; 2716605832
12,29; -0,40; -2,66; 2716605849
9,86; -0,42; -3,12; 2716605870
9,93; -1,05; -2,89; 2716605889
9,48; -0,81; -3,03; 2716605908
8,65; -0,48; -2,92; 2716605926
9,23; -0,01; -2,55; 2716605950
9,92; -0,14; -2,76; 2716605968
10,01; -0,75; -2,25; 2716605987
11,23; -0,88; -2,99; 2716606005
9,80; -0,53; -2,61; 2716606024
9,40; -0,52; -2,48; 2716606044
9,41; 0,20; -2,75; 2716606065
8,59; -0,62; -2,86; 2716606082
10,15; -0,72; -0,57; 2716606101
9,96; -0,50; -2,84; 2716606122
10,43; -0,54; -2,59; 2716606141
11,24; -0,88; -2,51; 2716606161
11,23; -0,99; -2,57; 2716606184
8,83; -0,28; -2,04; 2716606199
7,56; 0,49; -1,09; 2716606218
8,51; -0,44; -1,88; 2716606239
8,91; -0,28; -3,95; 2716606259
8,40; -0,17; -1,67; 2716606277
9,67; -0,33; -3,56; 2716606295
10,06; -0,50; -3,87; 2716606315
9,13; -0,34; -2,85; 2716606334
9,60; -0,45; -3,86; 2716606354
8,95; -0,36; -2,63; 2716606373
9,32; -0,33; -3,18; 2716606393
9,37; -0,36; -3,21; 2716606417
9,42; -0,36; -3,22; 2716606431
9,42; -0,42; -3,26; 2716606450
9,28; -0,43; -3,14; 2716606471
9,30; -0,43; -3,23; 2716606490
9,30; -0,43; -3,18; 2716606510
9,28; -0,42; -3,18; 2716606533
9,30; -0,42; -3,21; 2716606550
9,30; -0,42; -3,21; 2716606567
9,30; -0,40; -3,19; 2716606586
9,29; -0,38; -3,14; 2716606608
9,33; -0,35; -3,13; 2716606625
9,36; -0,31; -3,12; 2716606645
9,35; -0,27; -3,15; 2716606668
9,37; -0,29; -3,25; 2716606685
9,38; -0,32; -3,20; 2716606704
9,38; -0,32; -3,12; 2716606723
9,38; -0,30; -3,09; 2716606743
9,34; -0,28; -3,08; 2716606767
9,30; -0,27; -3,09; 2716606784
9,30; -0,27; -3,06; 2716606801
9,36; -0,28; -3,04; 2716606819
9,39; -0,30; -3,01; 2716606839
9,36; -0,28; -2,97; 2716606860
9,36; -0,25; -2,91; 2716606878
9,44; -0,24; -2,91; 2716606899
9,48; -0,22; -2,95; 2716606918
9,51; -0,12; -3,01; 2716606935
9,56; -0,04; -2,94; 2716606955
9,52; -0,14; -2,87; 2716606974
9,45; -0,15; -2,87; 2716606993
9,38; -0,13; -2,90; 2716607015
9,39; -0,10; -2,89; 2716607032
9,36; -0,20; -2,93; 2716607051
9,41; -0,24; -2,94; 2716607072
9,45; -0,23; -3,04; 2716607092
9,51; -0,39; -3,01; 2716607111
9,50; -0,52; -2,89; 2716607133
9,50; -0,39; -2,84; 2716607149
9,59; -0,31; -2,97; 2716607168
9,68; -0,38; -2,97; 2716607189
9,65; -0,45; -2,95; 2716607209
9,56; -0,51; -3,08; 2716607228
9,42; -0,57; -3,21; 2716607251
9,15; -0,60; -3,21; 2716607267
8,95; -0,53; -3,15; 2716607284
8,97; -0,46; -3,10; 2716607307
9,05; -0,37; -3,10; 2716607326
9,17; -0,33; -3,09; 2716607345
9,37; -0,36; -3,16; 2716607363
9,43; -0,44; -3,20; 2716607385
9,38; -0,53; -3,21; 2716607403
9,35; -0,56; -3,24; 2716607423
9,24; -0,54; -3,14; 2716607439
9,18; -0,51; -3,08; 2716607461
9,21; -0,54; -3,21; 2716607484
9,19; -0,55; -3,33; 2716607501
9,15; -0,59; -3,40; 2716607518
9,21; -0,53; -3,45; 2716607539
9,35; -0,36; -3,52; 2716607556
9,20; -0,20; -3,60; 2716607578
8,71; 0,01; -3,59; 2716607595
8,22; 0,19; -3,46; 2716607620
7,76; 0,03; -2,99; 2716607635
7,68; 0,09; -2,42; 2716607654
8,22; 0,10; -1,89; 2716607674
9,18; -0,28; -1,63; 2716607694
10,69; -0,69; -1,59; 2716607712
11,94; -1,27; -1,44; 2716607732
12,23; -1,83; -1,25; 2716607752
11,39; -1,51; -0,91; 2716607773
10,57; -0,64; -0,78; 2716607791
10,05; -0,04; -0,88; 2716607810
9,59; 0,19; -0,79; 2716607829
9,43; 0,12; -0,68; 2716607853
9,48; -0,19; -0,85; 2716607869
9,38; -0,53; -1,03; 2716607887
9,25; -0,81; -1,03; 2716607906
9,39; -0,88; -0,96; 2716607926
9,72; -0,67; -0,95; 2716607945
9,82; -0,33; -0,95; 2716607968
9,67; -0,21; -0,91; 2716607984
9,74; -0,46; -0,98; 2716608004
10,05; -1,10; -1,63; 2716608023
10,28; -1,57; -2,13; 2716608043
10,11; -1,77; -2,24; 2716608060
9,83; -1,62; -1,96; 2716608084
9,97; -1,43; -1,67; 2716608102
10,56; -1,50; -1,79; 2716608119
11,86; -1,11; -2,13; 2716608140
12,74; -0,03; -2,56; 2716608159
12,11; 0,63; -2,92; 2716608179
10,87; 0,27; -2,62; 2716608203
9,67; -0,10; -2,69; 2716608218
8,81; -0,38; -3,24; 2716608235
7,93; -0,49; -3,64; 2716608255
6,62; -0,85; -3,75; 2716608275
5,84; -0,73; -4,15; 2716608295
5,67; -0,15; -4,26; 2716608314
6,28; 0,34; -4,07; 2716608334
7,89; 0,44; -3,51; 2716608354
10,50; 0,74; -3,63; 2716608370
13,03; 0,90; -4,30; 2716608392
13,06; 1,01; -4,46; 2716608412
10,96; 1,12; -3,61; 2716608431
9,13; 0,97; -3,16; 2716608453
8,35; 0,50; -2,80; 2716608469
8,19; -0,27; -2,69; 2716608489
8,13; -1,04; -2,76; 2716608508
8,45; -1,48; -2,72; 2716608528
8,80; -1,56; -2,64; 2716608548
9,00; -1,16; -2,39; 2716608567
9,09; -0,62; -2,17; 2716608585
9,31; -0,23; -2,05; 2716608606
9,57; -0,14; -2,18; 2716608624
9,69; -0,19; -2,10; 2716608645
9,46; -0,15; -1,95; 2716608664
9,10; -0,05; -1,75; 2716608685
8,72; 0,18; -1,82; 2716608703
8,16; 0,41; -2,21; 2716608721
8,01; 0,59; -2,42; 2716608741
8,67; 0,60; -2,26; 2716608761
9,82; 0,56; -1,92; 2716608780
11,26; 0,71; -1,59; 2716608798
12,48; 0,94; -2,08; 2716608819
13,86; 0,02; -4,15; 2716608839
14,14; -2,11; -3,61; 2716608857
12,20; -2,34; -3,23; 2716608876
10,22; -0,82; -1,97; 2716608894
9,20; 0,18; -2,47; 2716608916
8,40; 0,57; -3,59; 2716608936
8,01; 0,34; -4,17; 2716608955
8,38; -0,45; -4,55; 2716608974
9,00; -1,00; -5,11; 2716608994
8,99; -0,97; -4,70; 2716609013
8,57; -0,44; -4,03; 2716609031
8,26; -0,42; -3,30; 2716609052
8,53; -0,82; -3,15; 2716609072
8,93; -1,45; -3,44; 2716609087
9,07; -1,89; -3,03; 2716609107
9,13; -1,63; -2,71; 2716609128
9,21; -0,84; -2,80; 2716609147
9,16; -0,25; -3,01; 2716609168
9,05; 0,02; -3,10; 2716609186
8,74; 0,05; -2,97; 2716609205
8,46; 0,00; -2,76; 2716609225
8,47; -0,10; -2,61; 2716609245
8,73; -0,20; -2,43; 2716609264
9,10; -0,15; -2,49; 2716609286
9,30; 0,09; -2,40; 2716609302
9,21; 0,28; -2,24; 2716609324
9,15; 0,32; -2,19; 2716609343
9,38; 0,19; -2,21; 2716609362
9,78; -0,27; -2,36; 2716609381
9,92; -0,83; -2,34; 2716609404
9,81; -1,02; -2,25; 2716609421
9,71; -0,90; -1,89; 2716609439
9,72; -0,76; -1,72; 2716609459
9,71; -0,68; -1,54; 2716609478
9,73; -0,86; -1,26; 2716609496
10,25; -1,12; -2,16; 2716609516
11,89; 0,38; -2,95; 2716609535
13,98; 3,15; -3,60; 2716609556
13,34; 2,11; -4,41; 2716609576
9,95; -0,35; -3,49; 2716609594
7,31; -1,68; -4,06; 2716609614
5,46; -1,12; -4,81; 2716609632
4,25; -0,36; -4,44; 2716609653
4,52; 0,22; -3,00; 2716609672
7,57; 1,02; -2,54; 2716609690
12,00; 1,25; -4,12; 2716609711
14,24; 1,08; -4,73; 2716609731
12,29; 0,77; -3,82; 2716609749
9,13; 0,76; -2,89; 2716609769
7,56; 0,86; -2,59; 2716609788
7,77; 0,55; -2,70; 2716609808
8,55; -0,04; -3,10; 2716609828
9,07; -0,53; -3,40; 2716609846
9,24; -0,73; -3,67; 2716609865
9,02; -0,80; -3,30; 2716609888
8,51; -0,69; -2,51; 2716609907
8,15; -0,50; -1,80; 2716609925
8,33; -0,11; -1,82; 2716609943
8,97; 0,15; -2,15; 2716609964
9,82; 0,20; -2,18; 2716609983
10,18; 0,10; -2,18; 2716610002
10,01; 0,19; -2,08; 2716610021
9,47; 0,40; -1,89; 2716610042
8,85; 0,75; -1,87; 2716610060
8,71; 0,87; -1,91; 2716610080
9,16; 0,57; -1,98; 2716610100
9,86; 0,21; -2,01; 2716610122
10,98; -0,20; -1,45; 2716610139
11,94; -0,02; -0,64; 2716610156
12,02; 0,79; -1,78; 2716610178
13,78; -0,13; -3,24; 2716610196
12,80; -1,30; -4,30; 2716610216
10,95; -1,21; -3,64; 2716610239
9,24; -0,55; -3,53; 2716610254
8,64; 0,17; -4,27; 2716610273
8,10; 0,71; -4,10; 2716610293
8,11; 0,13; -4,71; 2716610313
8,65; -1,20; -5,28; 2716610332
8,85; -2,28; -5,02; 2716610350
9,12; -2,69; -4,60; 2716610371
9,30; -2,57; -4,24; 2716610390
8,87; -1,62; -3,64; 2716610408
8,30; -0,77; -3,03; 2716610429
8,21; -0,64; -2,81; 2716610448
8,67; -0,79; -3,06; 2716610471
9,26; -1,04; -3,16; 2716610487
9,51; -1,00; -3,03; 2716610507
9,37; -0,45; -2,63; 2716610524
9,02; 0,01; -2,18; 2716610544
8,75; 0,25; -2,02; 2716610565
8,68; 0,04; -2,03; 2716610585
8,98; -0,10; -2,34; 2716610606
9,48; 0,00; -2,63; 2716610623
9,80; 0,13; -2,66; 2716610641
9,70; 0,24; -2,57; 2716610662
9,31; 0,36; -2,19; 2716610681
8,60; 0,39; -1,81; 2716610701
8,39; 0,25; -1,58; 2716610723
9,03; -0,19; -1,90; 2716610739
9,80; -0,53; -2,24; 2716610759
10,15; -0,50; -2,19; 2716610778
10,16; -0,26; -1,79; 2716610796
9,87; -0,62; -1,03; 2716610816
10,09; -1,26; -0,35; 2716610839
10,76; -1,71; -0,06; 2716610856
10,94; -1,61; -1,54; 2716610874
12,20; 0,62; -2,61; 2716610894
13,35; 3,17; -3,43; 2716610912
12,40; 2,81; -4,79; 2716610932
8,90; 1,08; -3,69; 2716610954
6,24; 0,36; -3,73; 2716610970
5,24; -0,04; -4,03; 2716610989
5,24; -0,75; -3,22; 2716611008
6,69; -0,27; -3,35; 2716611029
9,76; 0,45; -3,78; 2716611049
13,10; 0,71; -4,90; 2716611067
13,77; 0,52; -5,05; 2716611091
10,87; 0,28; -3,78; 2716611106
8,26; 0,56; -3,22; 2716611126
7,42; 0,75; -3,12; 2716611147
7,82; 0,80; -3,35; 2716611165
8,44; 0,84; -3,31; 2716611185
8,99; 0,96; -3,50; 2716611208
9,28; 0,49; -3,31; 2716611225
9,41; -0,19; -2,99; 2716611245
9,45; -0,56; -2,72; 2716611263
9,35; -0,62; -2,64; 2716611283
8,74; -0,66; -2,44; 2716611301
7,88; -0,68; -1,97; 2716611324
7,77; -0,44; -1,71; 2716611341
8,69; -0,49; -2,21; 2716611359
9,80; -0,49; -2,65; 2716611380
10,18; -0,42; -2,78; 2716611400
9,86; -0,52; -2,38; 2716611418
9,53; -0,35; -1,55; 2716611438
9,70; 0,05; -1,07; 2716611457
10,40; 0,40; -0,40; 2716611476
11,15; 0,81; -0,09; 2716611495
11,23; 0,81; -0,27; 2716611516
11,55; 0,81; -3,93; 2716611535
14,35; -1,78; -4,82; 2716611558
12,81; -3,67; -5,66; 2716611575
9,71; -2,36; -4,23; 2716611593
7,79; -0,01; -2,90; 2716611612
6,88; 1,51; -3,49; 2716611632
6,97; 1,04; -4,35; 2716611651
7,90; -0,36; -4,78; 2716611670
9,14; -1,79; -4,81; 2716611690
10,26; -2,45; -4,76; 2716611711
10,71; -1,77; -4,56; 2716611727
9,62; -0,45; -3,99; 2716611748
8,09; -0,04; -3,39; 2716611767
7,47; -0,73; -3,26; 2716611788
7,78; -1,59; -3,47; 2716611809
8,59; -1,85; -3,75; 2716611825
9,29; -1,31; -4,05; 2716611845
9,13; -0,56; -3,85; 2716611865
8,40; -0,21; -3,18; 2716611884
8,07; -0,06; -2,61; 2716611902
8,36; 0,04; -2,48; 2716611925
8,95; -0,10; -2,52; 2716611942
9,45; -0,52; -2,54; 2716611961
9,61; -0,94; -2,67; 2716611981
9,63; -1,13; -2,42; 2716612001
9,64; -0,81; -2,34; 2716612020
9,55; -0,35; -2,30; 2716612042
9,32; -0,13; -2,31; 2716612059
9,09; -0,30; -2,33; 2716612076
9,08; -0,58; -2,33; 2716612099
9,13; -0,62; -2,51; 2716612116
9,29; -0,37; -2,55; 2716612134
9,44; 0,00; -2,02; 2716612156
9,93; 0,26; -1,52; 2716612176
10,92; -0,02; -1,03; 2716612195
11,42; -0,96; -0,44; 2716612214
11,08; -2,12; -0,20; 2716612233
10,72; -2,48; -1,84; 2716612253
11,52; -0,09; -1,61; 2716612270
11,84; 1,88; -3,61; 2716612291
11,51; 3,11; -5,11; 2716612311
10,45; 2,47; -5,18; 2716612329
8,09; 1,30; -4,93; 2716612349
6,19; 0,30; -4,90; 2716612369
5,16; -0,43; -4,40; 2716612388
5,32; -0,74; -3,58; 2716612405
7,40; -0,22; -3,16; 2716612428
10,57; 0,49; -4,34; 2716612446
13,08; 1,11; -5,03; 2716612465
12,65; 1,20; -4,78; 2716612491
10,24; 1,10; -3,50; 2716612503
8,35; 0,98; -3,17; 2716612524
7,75; 0,42; -3,32; 2716612544
7,74; -0,15; -3,49; 2716612562
7,89; -0,51; -3,61; 2716612582
8,42; -0,80; -3,51; 2716612602
8,95; -1,09; -3,39; 2716612621
9,30; -1,16; -3,15; 2716612643
9,66; -0,95; -3,06; 2716612660
9,86; -0,40; -2,82; 2716612678
10,06; 0,24; -2,59; 2716612699
10,12; 0,58; -2,56; 2716612716
9,76; 0,52; -2,32; 2716612738
9,16; 0,32; -2,14; 2716612760
8,92; -0,04; -2,11; 2716612777
8,80; -0,32; -2,22; 2716612795
8,73; -0,36; -2,36; 2716612815
8,79; -0,30; -2,33; 2716612835
8,86; -0,11; -2,11; 2716612854
9,10; -0,13; -2,30; 2716612877
9,57; -0,26; -2,27; 2716612894
10,04; -0,17; -1,84; 2716612913
10,36; 0,15; -1,25; 2716612931
10,48; 0,45; -0,94; 2716612951
11,48; 0,36; -3,10; 2716612970
13,34; -1,57; -3,70; 2716612989
12,00; -2,33; -4,42; 2716613009
10,01; -2,15; -4,23; 2716613028
9,15; -1,09; -4,33; 2716613046
8,70; -1,11; -4,58; 2716613068
7,90; -1,13; -4,37; 2716613087
7,10; -0,62; -3,84; 2716613106
6,99; 0,36; -3,84; 2716613124
7,65; 0,89; -4,52; 2716613145
8,48; 0,60; -4,88; 2716613163
8,99; 0,18; -4,66; 2716613184
9,13; -0,17; -4,29; 2716613204
9,40; -0,44; -3,78; 2716613222
9,70; -0,91; -3,92; 2716613242
10,06; -1,21; -3,81; 2716613261
10,00; -1,27; -3,57; 2716613280
9,68; -1,07; -3,40; 2716613301
9,17; -0,85; -3,30; 2716613320
8,80; -0,72; -2,94; 2716613339
8,78; -0,19; -2,75; 2716613358
8,78; 0,47; -2,59; 2716613377
8,85; 0,79; -2,46; 2716613396
9,22; 0,59; -2,45; 2716613417
9,53; 0,15; -2,50; 2716613436
9,57; -0,15; -2,66; 2716613455
9,71; -0,16; -2,76; 2716613478
9,73; -0,05; -2,66; 2716613495
9,44; 0,16; -2,49; 2716613513
9,05; 0,07; -2,39; 2716613533
8,96; -0,44; -2,40; 2716613552
9,33; -0,75; -2,47; 2716613572
9,79; -0,91; -2,62; 2716613590
10,01; -0,89; -2,79; 2716613610
10,21; -0,86; -2,94; 2716613630
10,25; -0,64; -2,91; 2716613648
10,04; -0,20; -3,01; 2716613669
9,83; 0,25; -3,04; 2716613687
9,36; 0,35; -3,15; 2716613708
8,75; 0,10; -3,20; 2716613729
8,52; -0,03; -3,50; 2716613745
8,56; 0,11; -4,32; 2716613766
8,73; 0,86; -5,06; 2716613785
8,95; 1,64; -4,95; 2716613805
9,12; 1,43; -4,38; 2716613824
9,26; 0,30; -3,61; 2716613843
9,49; -0,95; -3,35; 2716613863
9,54; -1,56; -3,43; 2716613881
9,44; -1,28; -3,66; 2716613902
9,29; -0,58; -3,74; 2716613921
9,07; 0,13; -3,39; 2716613940
9,02; 0,51; -3,33; 2716613963
9,00; 0,50; -3,35; 2716613979
8,97; 0,19; -3,32; 2716613996
9,05; -0,12; -3,44; 2716614016
9,13; -0,35; -3,56; 2716614036
9,13; -0,48; -3,45; 2716614055
9,17; -0,49; -3,26; 2716614074
9,24; -0,35; -3,10; 2716614093
9,51; -0,18; -3,07; 2716614113
9,69; -0,13; -3,09; 2716614133
9,75; -0,12; -3,17; 2716614152
9,70; -0,05; -3,25; 2716614171
9,56; 0,02; -3,23; 2716614192
9,47; -0,06; -3,24; 2716614212
9,34; -0,27; -3,30; 2716614230
9,19; -0,48; -3,32; 2716614251
9,01; -0,55; -3,24; 2716614270
8,91; -0,43; -3,22; 2716614289
8,98; -0,31; -3,21; 2716614308
9,11; -0,25; -3,10; 2716614327
9,25; -0,20; -2,99; 2716614349
9,37; -0,17; -3,05; 2716614366
9,37; -0,19; -3,19; 2716614387
9,40; -0,15; -3,25; 2716614406
9,43; -0,16; -3,32; 2716614423
9,36; -0,20; -3,37; 2716614445
9,33; -0,14; -3,44; 2716614464
9,26; 0,00; -3,53; 2716614482
9,11; 0,17; -3,57; 2716614501
9,09; 0,40; -3,70; 2716614521
9,02; 0,67; -3,83; 2716614540
8,84; 1,07; -4,02; 2716614560
8,61; 1,34; -4,29; 2716614579
8,09; 1,20; -4,32; 2716614598
7,45; 1,09; -3,39; 2716614618
7,06; 0,74; -2,17; 2716614637
7,19; 1,07; -2,14; 2716614656
7,68; 1,72; -2,71; 2716614677
8,64; 2,09; -3,04; 2716614695
11,04; 2,65; -3,88; 2716614715
12,53; 2,57; -5,26; 2716614736
11,35; 2,21; -5,27; 2716614754
9,52; 1,82; -4,58; 2716614775
9,03; 1,56; -3,98; 2716614792
9,96; 1,44; -3,63; 2716614814
10,17; 1,23; -3,12; 2716614834
9,63; 0,44; -2,46; 2716614850
9,87; -1,07; -1,27; 2716614872
11,55; -0,99; -0,40; 2716614891
11,73; 0,11; 0,61; 2716614909
10,47; 0,96; 0,24; 2716614930
10,24; 2,01; -0,11; 2716614949
11,35; 2,28; -0,04; 2716614966
11,63; 2,04; 0,23; 2716614988
10,82; 2,02; 0,07; 2716615008
9,51; 1,20; 0,32; 2716615024
8,56; 0,17; 0,98; 2716615046
8,81; -0,59; 0,69; 2716615065
9,47; -1,24; 0,12; 2716615084
9,87; -1,96; -0,33; 2716615104
10,11; -2,58; -1,26; 2716615124
10,08; -2,70; -1,78; 2716615141
10,08; -2,70; -1,61; 2716615161
10,52; -3,36; -1,84; 2716615181
10,86; -3,97; -1,84; 2716615200
10,65; -3,73; -1,60; 2716615220
10,14; -3,39; -1,66; 2716615238
9,04; -2,81; -1,98; 2716615259
8,34; -1,73; -2,05; 2716615278
8,70; 0,07; -2,51; 2716615296
9,26; 1,99; -3,03; 2716615317
9,61; 4,41; -3,63; 2716615336
9,12; 5,31; -2,72; 2716615355
8,00; 2,77; -0,95; 2716615375
8,18; 1,03; -0,37; 2716615398
10,07; 1,14; -1,01; 2716615416
12,73; 1,67; -1,21; 2716615434
14,42; 1,28; -1,92; 2716615454
13,82; 1,05; -1,90; 2716615474
11,54; 1,40; -0,95; 2716615491
9,72; 1,23; 0,10; 2716615512
8,50; -0,01; 0,75; 2716615532
7,57; -1,35; 0,37; 2716615550
6,58; -2,54; -0,26; 2716615570
5,92; -2,79; -0,42; 2716615590
6,04; -2,32; -0,31; 2716615607
7,10; -1,41; -0,69; 2716615627
8,82; -0,45; -1,03; 2716615647
11,43; -0,01; -1,14; 2716615668
12,79; -2,16; -1,01; 2716615687
11,96; -3,41; -0,84; 2716615705
10,35; -2,62; -1,08; 2716615725
9,91; -0,72; -1,23; 2716615744
10,34; 0,86; -0,94; 2716615764
11,26; 1,12; -0,83; 2716615783
11,75; 0,53; -2,50; 2716615804
12,99; -1,04; -5,96; 2716615822
13,01; -1,39; -5,90; 2716615841
9,26; -0,99; -4,10; 2716615861
6,50; -0,39; -3,53; 2716615883
5,10; 0,68; -3,37; 2716615900
5,68; -0,41; -2,28; 2716615917
8,73; -1,69; -2,50; 2716615939
12,62; -2,87; -3,68; 2716615958
13,80; -2,85; -3,59; 2716615978
10,91; -1,45; -2,78; 2716615997
9,90; 0,83; -2,85; 2716616020
9,92; 1,70; -3,32; 2716616034
9,80; 0,46; -2,71; 2716616056
9,40; -1,05; -1,76; 2716616073
9,12; -2,26; -1,37; 2716616092
8,73; -3,09; -1,77; 2716616111
8,38; -3,65; -2,02; 2716616131
9,04; -1,57; -2,90; 2716616150
8,87; 0,95; -2,68; 2716616171
7,72; 2,06; -1,72; 2716616191
6,08; 2,00; -0,69; 2716616210
5,22; 1,72; -2,34; 2716616228
4,97; 0,76; -3,91; 2716616247
6,28; 0,38; -3,03; 2716616268
9,61; -0,78; -3,84; 2716616287
13,42; -2,37; -4,84; 2716616308
16,40; -4,51; -5,23; 2716616327
13,97; -2,70; -5,74; 2716616349
10,33; -0,12; -3,54; 2716616365
